"","ID","Age","flights","duration","max","Treatment","colonie","Date"
"L 5924.16874","L 5924",9,1,44.5166666666667,11,"control","L",2016-06-18
"L 5924.16875","L 5924",10,1,156.8,11,"control","L",2016-06-18
"L 5924.16876","L 5924",11,3,274.55,11,"control","L",2016-06-18
"L 5925.16906","L 5925",6,0,0,23,"control","L",2016-06-30
"L 5925.16907","L 5925",7,0,0,23,"control","L",2016-06-30
"L 5925.16908","L 5925",8,1,5.01666666666667,23,"control","L",2016-06-30
"L 5925.16909","L 5925",9,1,1.75,23,"control","L",2016-06-30
"L 5925.16910","L 5925",10,2,31.4166666666666,23,"control","L",2016-06-30
"L 5925.16911","L 5925",11,0,0,23,"control","L",2016-06-30
"L 5925.16912","L 5925",12,0,0,23,"control","L",2016-06-30
"L 5925.16913","L 5925",13,2,231.75,23,"control","L",2016-06-30
"L 5925.16914","L 5925",14,4,276.083333333333,23,"control","L",2016-06-30
"L 5925.16915","L 5925",15,2,223.55,23,"control","L",2016-06-30
"L 5925.16916","L 5925",16,2,225.433333333333,23,"control","L",2016-06-30
"L 5925.16917","L 5925",17,1,174.1,23,"control","L",2016-06-30
"L 5925.16918","L 5925",18,2,256.3,23,"control","L",2016-06-30
"L 5925.16919","L 5925",19,2,234.616666666667,23,"control","L",2016-06-30
"L 5925.16920","L 5925",20,0,0,23,"control","L",2016-06-30
"L 5925.16921","L 5925",21,2,225.916666666667,23,"control","L",2016-06-30
"L 5925.16922","L 5925",22,2,212.15,23,"control","L",2016-06-30
"L 5925.16923","L 5925",23,1,139.966666666667,23,"control","L",2016-06-30
"L 5926.16941","L 5926",6,0,0,13,"control","L",2016-06-20
"L 5926.16942","L 5926",7,1,3.43333333333333,13,"control","L",2016-06-20
"L 5926.16943","L 5926",8,0,0,13,"control","L",2016-06-20
"L 5926.16944","L 5926",9,0,0,13,"control","L",2016-06-20
"L 5926.16945","L 5926",10,1,65.85,13,"control","L",2016-06-20
"L 5926.16946","L 5926",11,0,0,13,"control","L",2016-06-20
"L 5926.16947","L 5926",12,0,0,13,"control","L",2016-06-20
"L 5926.16948","L 5926",13,1,99.9833333333333,13,"control","L",2016-06-20
"L 5927.16976","L 5927",6,0,0,22,"control","L",2016-06-29
"L 5927.16977","L 5927",7,1,36.8333333333333,22,"control","L",2016-06-29
"L 5927.16978","L 5927",8,0,0,22,"control","L",2016-06-29
"L 5927.16979","L 5927",9,0,0,22,"control","L",2016-06-29
"L 5927.16980","L 5927",10,0,0,22,"control","L",2016-06-29
"L 5927.16981","L 5927",11,0,0,22,"control","L",2016-06-29
"L 5927.16982","L 5927",12,0,0,22,"control","L",2016-06-29
"L 5927.16983","L 5927",13,0,0,22,"control","L",2016-06-29
"L 5927.16984","L 5927",14,0,0,22,"control","L",2016-06-29
"L 5927.16985","L 5927",15,0,0,22,"control","L",2016-06-29
"L 5927.16986","L 5927",16,0,0,22,"control","L",2016-06-29
"L 5927.16987","L 5927",17,0,0,22,"control","L",2016-06-29
"L 5927.16988","L 5927",18,0,0,22,"control","L",2016-06-29
"L 5927.16989","L 5927",19,0,0,22,"control","L",2016-06-29
"L 5927.16990","L 5927",20,0,0,22,"control","L",2016-06-29
"L 5927.16991","L 5927",21,4,326.85,22,"control","L",2016-06-29
"L 5927.16992","L 5927",22,1,61.4166666666667,22,"control","L",2016-06-29
"L 5929.17011","L 5929",6,2,125.016666666666,16,"control","L",2016-06-23
"L 5929.17012","L 5929",7,3,361.183333333333,16,"control","L",2016-06-23
"L 5929.17013","L 5929",8,2,316.4,16,"control","L",2016-06-23
"L 5929.17014","L 5929",9,2,214.183333333334,16,"control","L",2016-06-23
"L 5929.17015","L 5929",10,1,157.666666666667,16,"control","L",2016-06-23
"L 5929.17016","L 5929",11,1,94.4666666666667,16,"control","L",2016-06-23
"L 5929.17017","L 5929",12,0,0,16,"control","L",2016-06-23
"L 5929.17018","L 5929",13,1,115.083333333333,16,"control","L",2016-06-23
"L 5929.17019","L 5929",14,2,286.316666666667,16,"control","L",2016-06-23
"L 5929.17020","L 5929",15,3,371.683333333333,16,"control","L",2016-06-23
"L 5929.17021","L 5929",16,3,197.666666666667,16,"control","L",2016-06-23
"L 5930.17046","L 5930",6,1,9.5,10,"control","L",2016-06-17
"L 5930.17047","L 5930",7,1,5.78333333333333,10,"control","L",2016-06-17
"L 5930.17048","L 5930",8,1,2.28333333333333,10,"control","L",2016-06-17
"L 5930.17049","L 5930",9,1,1.68333333333333,10,"control","L",2016-06-17
"L 5930.17050","L 5930",10,2,173.516666666667,10,"control","L",2016-06-17
"L 5933.17081","L 5933",6,1,13.7833333333333,19,"control","L",2016-06-26
"L 5933.17082","L 5933",7,0,0,19,"control","L",2016-06-26
"L 5933.17083","L 5933",8,1,5.8,19,"control","L",2016-06-26
"L 5933.17084","L 5933",9,1,2.6,19,"control","L",2016-06-26
"L 5933.17085","L 5933",10,4,107.483333333333,19,"control","L",2016-06-26
"L 5933.17086","L 5933",11,0,0,19,"control","L",2016-06-26
"L 5933.17087","L 5933",12,0,0,19,"control","L",2016-06-26
"L 5933.17088","L 5933",13,2,25.9166666666667,19,"control","L",2016-06-26
"L 5933.17089","L 5933",14,9,396.716666666667,19,"control","L",2016-06-26
"L 5933.17090","L 5933",15,8,440.683333333333,19,"control","L",2016-06-26
"L 5933.17091","L 5933",16,4,313.033333333333,19,"control","L",2016-06-26
"L 5933.17092","L 5933",17,3,103.75,19,"control","L",2016-06-26
"L 5933.17093","L 5933",18,2,192.483333333333,19,"control","L",2016-06-26
"L 5933.17094","L 5933",19,6,301.433333333333,19,"control","L",2016-06-26
"L 5934.17116","L 5934",6,0,0,11,"control","L",2016-06-18
"L 5934.17117","L 5934",7,0,0,11,"control","L",2016-06-18
"L 5934.17118","L 5934",8,2,160.583333333333,11,"control","L",2016-06-18
"L 5934.17119","L 5934",9,0,0,11,"control","L",2016-06-18
"L 5934.17120","L 5934",10,2,44.9833333333333,11,"control","L",2016-06-18
"L 5934.17121","L 5934",11,2,68.9333333333333,11,"control","L",2016-06-18
"L 5935.17151","L 5935",6,0,0,22,"control","L",2016-06-29
"L 5935.17152","L 5935",7,1,4.86666666666667,22,"control","L",2016-06-29
"L 5935.17153","L 5935",8,1,3.66666666666667,22,"control","L",2016-06-29
"L 5935.17154","L 5935",9,2,11.6333333333333,22,"control","L",2016-06-29
"L 5935.17155","L 5935",10,5,166.85,22,"control","L",2016-06-29
"L 5935.17156","L 5935",11,0,0,22,"control","L",2016-06-29
"L 5935.17157","L 5935",12,0,0,22,"control","L",2016-06-29
"L 5935.17158","L 5935",13,4,164.933333333333,22,"control","L",2016-06-29
"L 5935.17159","L 5935",14,4,342.399999999999,22,"control","L",2016-06-29
"L 5935.17160","L 5935",15,4,532.65,22,"control","L",2016-06-29
"L 5935.17161","L 5935",16,3,475.95,22,"control","L",2016-06-29
"L 5935.17162","L 5935",17,3,293.75,22,"control","L",2016-06-29
"L 5935.17163","L 5935",18,3,234.516666666666,22,"control","L",2016-06-29
"L 5935.17164","L 5935",19,4,170.6,22,"control","L",2016-06-29
"L 5935.17165","L 5935",20,3,316.683333333333,22,"control","L",2016-06-29
"L 5935.17166","L 5935",21,3,365.6,22,"control","L",2016-06-29
"L 5935.17167","L 5935",22,1,170.416666666667,22,"control","L",2016-06-29
"L 5936.17186","L 5936",6,1,5.31666666666667,10,"control","L",2016-06-17
"L 5936.17187","L 5936",7,1,2.31666666666667,10,"control","L",2016-06-17
"L 5936.17188","L 5936",8,1,2.93333333333333,10,"control","L",2016-06-17
"L 5936.17189","L 5936",9,0,0,10,"control","L",2016-06-17
"L 5936.17190","L 5936",10,2,16.9,10,"control","L",2016-06-17
"L 5937.17221","L 5937",6,0,0,14,"control","L",2016-06-21
"L 5937.17222","L 5937",7,1,3.76666666666667,14,"control","L",2016-06-21
"L 5937.17223","L 5937",8,0,0,14,"control","L",2016-06-21
"L 5937.17224","L 5937",9,1,3.13333333333333,14,"control","L",2016-06-21
"L 5937.17225","L 5937",10,1,2.06666666666667,14,"control","L",2016-06-21
"L 5937.17226","L 5937",11,0,0,14,"control","L",2016-06-21
"L 5937.17227","L 5937",12,0,0,14,"control","L",2016-06-21
"L 5937.17228","L 5937",13,0,0,14,"control","L",2016-06-21
"L 5937.17229","L 5937",14,1,26.2666666666667,14,"control","L",2016-06-21
"L 5938.17256","L 5938",6,1,2.9,13,"control","L",2016-06-20
"L 5938.17257","L 5938",7,0,0,13,"control","L",2016-06-20
"L 5938.17258","L 5938",8,1,2.98333333333333,13,"control","L",2016-06-20
"L 5938.17259","L 5938",9,1,11.3333333333333,13,"control","L",2016-06-20
"L 5938.17260","L 5938",10,0,0,13,"control","L",2016-06-20
"L 5938.17261","L 5938",11,0,0,13,"control","L",2016-06-20
"L 5938.17262","L 5938",12,0,0,13,"control","L",2016-06-20
"L 5938.17263","L 5938",13,1,3.95,13,"control","L",2016-06-20
"L 5939.17291","L 5939",6,1,4.06666666666667,17,"control","L",2016-06-24
"L 5939.17292","L 5939",7,1,4.25,17,"control","L",2016-06-24
"L 5939.17293","L 5939",8,0,0,17,"control","L",2016-06-24
"L 5939.17294","L 5939",9,0,0,17,"control","L",2016-06-24
"L 5939.17295","L 5939",10,1,2.73333333333333,17,"control","L",2016-06-24
"L 5939.17296","L 5939",11,0,0,17,"control","L",2016-06-24
"L 5939.17297","L 5939",12,0,0,17,"control","L",2016-06-24
"L 5939.17298","L 5939",13,2,98.7666666666667,17,"control","L",2016-06-24
"L 5939.17299","L 5939",14,8,539.633333333334,17,"control","L",2016-06-24
"L 5939.17300","L 5939",15,2,154.283333333334,17,"control","L",2016-06-24
"L 5939.17301","L 5939",16,1,220.416666666667,17,"control","L",2016-06-24
"L 5939.17302","L 5939",17,2,114.4,17,"control","L",2016-06-24
"L 5941.17326","L 5941",6,0,0,14,"control","L",2016-06-21
"L 5941.17327","L 5941",7,0,0,14,"control","L",2016-06-21
"L 5941.17328","L 5941",8,0,0,14,"control","L",2016-06-21
"L 5941.17329","L 5941",9,0,0,14,"control","L",2016-06-21
"L 5941.17330","L 5941",10,0,0,14,"control","L",2016-06-21
"L 5941.17331","L 5941",11,0,0,14,"control","L",2016-06-21
"L 5941.17332","L 5941",12,0,0,14,"control","L",2016-06-21
"L 5941.17333","L 5941",13,2,17.15,14,"control","L",2016-06-21
"L 5941.17334","L 5941",14,3,38.75,14,"control","L",2016-06-21
"L 5942.17361","L 5942",6,1,7.25,10,"control","L",2016-06-17
"L 5942.17362","L 5942",7,1,3.16666666666667,10,"control","L",2016-06-17
"L 5942.17363","L 5942",8,2,12.55,10,"control","L",2016-06-17
"L 5942.17364","L 5942",9,2,259.933333333334,10,"control","L",2016-06-17
"L 5942.17365","L 5942",10,2,209.516666666667,10,"control","L",2016-06-17
"L 5943.17396","L 5943",6,1,6.46666666666667,13,"control","L",2016-06-20
"L 5943.17397","L 5943",7,1,3.05,13,"control","L",2016-06-20
"L 5943.17398","L 5943",8,0,0,13,"control","L",2016-06-20
"L 5943.17399","L 5943",9,1,2.08333333333333,13,"control","L",2016-06-20
"L 5943.17400","L 5943",10,1,1.58333333333333,13,"control","L",2016-06-20
"L 5943.17401","L 5943",11,0,0,13,"control","L",2016-06-20
"L 5943.17402","L 5943",12,0,0,13,"control","L",2016-06-20
"L 5943.17403","L 5943",13,1,1.88333333333333,13,"control","L",2016-06-20
"L 5944.17431","L 5944",6,1,6.36666666666667,19,"control","L",2016-06-26
"L 5944.17432","L 5944",7,2,73.9166666666667,19,"control","L",2016-06-26
"L 5944.17433","L 5944",8,3,117.066666666666,19,"control","L",2016-06-26
"L 5944.17434","L 5944",9,2,134.916666666667,19,"control","L",2016-06-26
"L 5944.17435","L 5944",10,4,523.516666666667,19,"control","L",2016-06-26
"L 5944.17436","L 5944",11,1,75.7666666666667,19,"control","L",2016-06-26
"L 5944.17437","L 5944",12,0,0,19,"control","L",2016-06-26
"L 5944.17438","L 5944",13,3,219.1,19,"control","L",2016-06-26
"L 5944.17439","L 5944",14,2,262.433333333333,19,"control","L",2016-06-26
"L 5944.17440","L 5944",15,1,140.8,19,"control","L",2016-06-26
"L 5944.17441","L 5944",16,5,413.25,19,"control","L",2016-06-26
"L 5944.17442","L 5944",17,5,402.483333333334,19,"control","L",2016-06-26
"L 5944.17443","L 5944",18,4,420.066666666667,19,"control","L",2016-06-26
"L 5944.17444","L 5944",19,4,581.183333333333,19,"control","L",2016-06-26
"L 5945.17466","L 5945",6,0,0,25,"control","L",2016-07-02
"L 5945.17467","L 5945",7,0,0,25,"control","L",2016-07-02
"L 5945.17468","L 5945",8,0,0,25,"control","L",2016-07-02
"L 5945.17469","L 5945",9,0,0,25,"control","L",2016-07-02
"L 5945.17470","L 5945",10,2,6.16666666666667,25,"control","L",2016-07-02
"L 5945.17471","L 5945",11,1,2.3,25,"control","L",2016-07-02
"L 5945.17472","L 5945",12,0,0,25,"control","L",2016-07-02
"L 5945.17473","L 5945",13,4,245.05,25,"control","L",2016-07-02
"L 5945.17474","L 5945",14,1,132.533333333333,25,"control","L",2016-07-02
"L 5945.17475","L 5945",15,4,270.716666666667,25,"control","L",2016-07-02
"L 5945.17476","L 5945",16,1,2.33333333333333,25,"control","L",2016-07-02
"L 5945.17477","L 5945",17,1,135.516666666667,25,"control","L",2016-07-02
"L 5945.17478","L 5945",18,1,125.116666666667,25,"control","L",2016-07-02
"L 5945.17479","L 5945",19,0,0,25,"control","L",2016-07-02
"L 5945.17480","L 5945",20,3,124.366666666667,25,"control","L",2016-07-02
"L 5945.17481","L 5945",21,7,216.283333333333,25,"control","L",2016-07-02
"L 5945.17482","L 5945",22,4,320.033333333333,25,"control","L",2016-07-02
"L 5945.17483","L 5945",23,6,422.383333333333,25,"control","L",2016-07-02
"L 5945.17484","L 5945",24,4,377.066666666667,25,"control","L",2016-07-02
"L 5945.17485","L 5945",25,1,1.13333333333333,25,"control","L",2016-07-02
"L 5947.17501","L 5947",6,1,12.4833333333333,10,"control","L",2016-06-17
"L 5947.17502","L 5947",7,0,0,10,"control","L",2016-06-17
"L 5947.17503","L 5947",8,2,145.95,10,"control","L",2016-06-17
"L 5947.17504","L 5947",9,1,178.25,10,"control","L",2016-06-17
"L 5947.17505","L 5947",10,3,197.65,10,"control","L",2016-06-17
"L 5949.17536","L 5949",6,0,0,15,"control","L",2016-06-22
"L 5949.17537","L 5949",7,1,4.6,15,"control","L",2016-06-22
"L 5949.17538","L 5949",8,2,3.73333333333333,15,"control","L",2016-06-22
"L 5949.17539","L 5949",9,3,24.0833333333334,15,"control","L",2016-06-22
"L 5949.17540","L 5949",10,2,9.08333333333333,15,"control","L",2016-06-22
"L 5949.17541","L 5949",11,2,21.7833333333333,15,"control","L",2016-06-22
"L 5949.17542","L 5949",12,0,0,15,"control","L",2016-06-22
"L 5949.17543","L 5949",13,2,179.433333333333,15,"control","L",2016-06-22
"L 5949.17544","L 5949",14,3,344.216666666667,15,"control","L",2016-06-22
"L 5949.17545","L 5949",15,4,415.016666666667,15,"control","L",2016-06-22
"L 5951","L 5951",6,1,50.8333333333333,6,"control","L",2016-06-13
"L 5954.17606","L 5954",6,0,0,16,"control","L",2016-06-23
"L 5954.17607","L 5954",7,1,8.2,16,"control","L",2016-06-23
"L 5954.17608","L 5954",8,0,0,16,"control","L",2016-06-23
"L 5954.17609","L 5954",9,0,0,16,"control","L",2016-06-23
"L 5954.17610","L 5954",10,0,0,16,"control","L",2016-06-23
"L 5954.17611","L 5954",11,0,0,16,"control","L",2016-06-23
"L 5954.17612","L 5954",12,0,0,16,"control","L",2016-06-23
"L 5954.17613","L 5954",13,0,0,16,"control","L",2016-06-23
"L 5954.17614","L 5954",14,0,0,16,"control","L",2016-06-23
"L 5954.17615","L 5954",15,0,0,16,"control","L",2016-06-23
"L 5954.17616","L 5954",16,2,19.15,16,"control","L",2016-06-23
"L 5955.17641","L 5955",6,0,0,8,"control","L",2016-06-15
"L 5955.17642","L 5955",7,3,31.2833333333333,8,"control","L",2016-06-15
"L 5955.17643","L 5955",8,2,87.95,8,"control","L",2016-06-15
"L 5958.17676","L 5958",6,1,6.73333333333333,10,"control","L",2016-06-17
"L 5958.17677","L 5958",7,3,14.6,10,"control","L",2016-06-17
"L 5958.17678","L 5958",8,4,326.333333333333,10,"control","L",2016-06-17
"L 5958.17679","L 5958",9,3,228.516666666667,10,"control","L",2016-06-17
"L 5958.17680","L 5958",10,3,291.083333333333,10,"control","L",2016-06-17
"L 5959.17711","L 5959",6,2,130.633333333333,10,"control","L",2016-06-17
"L 5959.17712","L 5959",7,1,95.8,10,"control","L",2016-06-17
"L 5959.17713","L 5959",8,3,377.3,10,"control","L",2016-06-17
"L 5959.17714","L 5959",9,3,183.016666666667,10,"control","L",2016-06-17
"L 5959.17715","L 5959",10,2,312.65,10,"control","L",2016-06-17
"L 5960.17746","L 5960",6,2,9.68333333333333,17,"control","L",2016-06-24
"L 5960.17747","L 5960",7,2,6.16666666666667,17,"control","L",2016-06-24
"L 5960.17748","L 5960",8,4,164.7,17,"control","L",2016-06-24
"L 5960.17749","L 5960",9,0,0,17,"control","L",2016-06-24
"L 5960.17750","L 5960",10,2,154.65,17,"control","L",2016-06-24
"L 5960.17751","L 5960",11,1,86.7,17,"control","L",2016-06-24
"L 5960.17752","L 5960",12,0,0,17,"control","L",2016-06-24
"L 5960.17753","L 5960",13,2,28.7,17,"control","L",2016-06-24
"L 5960.17754","L 5960",14,0,0,17,"control","L",2016-06-24
"L 5960.17755","L 5960",15,2,321.25,17,"control","L",2016-06-24
"L 5960.17756","L 5960",16,1,107.633333333333,17,"control","L",2016-06-24
"L 5960.17757","L 5960",17,2,223.216666666667,17,"control","L",2016-06-24
"L 5961","L 5961",6,1,8.26666666666667,6,"control","L",2016-06-13
"L 5962.17816","L 5962",6,2,8.91666666666666,13,"control","L",2016-06-20
"L 5962.17817","L 5962",7,1,2.88333333333333,13,"control","L",2016-06-20
"L 5962.17818","L 5962",8,1,2.35,13,"control","L",2016-06-20
"L 5962.17819","L 5962",9,1,2.26666666666667,13,"control","L",2016-06-20
"L 5962.17820","L 5962",10,4,109.133333333333,13,"control","L",2016-06-20
"L 5962.17821","L 5962",11,0,0,13,"control","L",2016-06-20
"L 5962.17822","L 5962",12,0,0,13,"control","L",2016-06-20
"L 5962.17823","L 5962",13,3,199.35,13,"control","L",2016-06-20
"L 5964.17851","L 5964",6,1,2.73333333333333,24,"control","L",2016-07-01
"L 5964.17852","L 5964",7,1,4.06666666666667,24,"control","L",2016-07-01
"L 5964.17853","L 5964",8,1,2.91666666666667,24,"control","L",2016-07-01
"L 5964.17854","L 5964",9,0,0,24,"control","L",2016-07-01
"L 5964.17855","L 5964",10,5,208.666666666667,24,"control","L",2016-07-01
"L 5964.17856","L 5964",11,1,45.3166666666667,24,"control","L",2016-07-01
"L 5964.17857","L 5964",12,0,0,24,"control","L",2016-07-01
"L 5964.17858","L 5964",13,4,489.25,24,"control","L",2016-07-01
"L 5964.17859","L 5964",14,2,214.633333333334,24,"control","L",2016-07-01
"L 5964.17860","L 5964",15,3,228.616666666667,24,"control","L",2016-07-01
"L 5964.17861","L 5964",16,0,0,24,"control","L",2016-07-01
"L 5964.17862","L 5964",17,3,355.6,24,"control","L",2016-07-01
"L 5964.17863","L 5964",18,2,365.566666666667,24,"control","L",2016-07-01
"L 5964.17864","L 5964",19,1,132.416666666667,24,"control","L",2016-07-01
"L 5964.17865","L 5964",20,0,0,24,"control","L",2016-07-01
"L 5964.17866","L 5964",21,3,282.866666666667,24,"control","L",2016-07-01
"L 5964.17867","L 5964",22,8,516.283333333333,24,"control","L",2016-07-01
"L 5964.17868","L 5964",23,5,310.733333333333,24,"control","L",2016-07-01
"L 5964.17869","L 5964",24,6,332.083333333333,24,"control","L",2016-07-01
"L 5965.17886","L 5965",6,1,142.4,8,"control","L",2016-06-15
"L 5965.17887","L 5965",7,2,7.06666666666667,8,"control","L",2016-06-15
"L 5965.17888","L 5965",8,2,5.05,8,"control","L",2016-06-15
"L 5967.17921","L 5967",6,0,0,17,"control","L",2016-06-24
"L 5967.17922","L 5967",7,0,0,17,"control","L",2016-06-24
"L 5967.17923","L 5967",8,0,0,17,"control","L",2016-06-24
"L 5967.17924","L 5967",9,1,55.95,17,"control","L",2016-06-24
"L 5967.17925","L 5967",10,3,177.883333333333,17,"control","L",2016-06-24
"L 5967.17926","L 5967",11,1,3.08333333333333,17,"control","L",2016-06-24
"L 5967.17927","L 5967",12,0,0,17,"control","L",2016-06-24
"L 5967.17928","L 5967",13,2,109.85,17,"control","L",2016-06-24
"L 5967.17929","L 5967",14,3,115.766666666667,17,"control","L",2016-06-24
"L 5967.17930","L 5967",15,4,252.716666666667,17,"control","L",2016-06-24
"L 5967.17931","L 5967",16,3,310.233333333334,17,"control","L",2016-06-24
"L 5967.17932","L 5967",17,2,186.316666666667,17,"control","L",2016-06-24
"L 5968.17956","L 5968",6,0,0,27,"control","L",2016-07-04
"L 5968.17957","L 5968",7,0,0,27,"control","L",2016-07-04
"L 5968.17958","L 5968",8,1,4.45,27,"control","L",2016-07-04
"L 5968.17959","L 5968",9,0,0,27,"control","L",2016-07-04
"L 5968.17960","L 5968",10,1,2.68333333333333,27,"control","L",2016-07-04
"L 5968.17961","L 5968",11,0,0,27,"control","L",2016-07-04
"L 5968.17962","L 5968",12,0,0,27,"control","L",2016-07-04
"L 5968.17963","L 5968",13,3,9.58333333333333,27,"control","L",2016-07-04
"L 5968.17964","L 5968",14,3,51.9499999999999,27,"control","L",2016-07-04
"L 5968.17965","L 5968",15,2,68.7833333333333,27,"control","L",2016-07-04
"L 5968.17966","L 5968",16,2,71.5833333333333,27,"control","L",2016-07-04
"L 5968.17967","L 5968",17,2,90.2833333333333,27,"control","L",2016-07-04
"L 5968.17968","L 5968",18,4,142.65,27,"control","L",2016-07-04
"L 5968.17969","L 5968",19,3,85.2166666666666,27,"control","L",2016-07-04
"L 5968.17970","L 5968",20,2,68.9,27,"control","L",2016-07-04
"L 5968.17971","L 5968",21,3,180.7,27,"control","L",2016-07-04
"L 5968.17972","L 5968",22,5,343.183333333333,27,"control","L",2016-07-04
"L 5968.17973","L 5968",23,2,191.933333333333,27,"control","L",2016-07-04
