ID,Age,flights,duration,Treatment
B0639 2 1,18,2,4.26666733,control
B0639 2 1,19,0,0.7166667,control
B0639 2 1,20,4,64.733333,control
B0639 2 2,1,0,0,control
B0639 2 2,2,0,0,control
B0639 2 2,3,0,0,control
B0639 2 2,4,0,0,control
B0639 2 2,5,1,7.033333,control
B0639 2 2,6,1,4.4166663,control
B0639 2 2,7,1,3.016667,control
B0639 2 2,8,1,5.6,control
B0639 2 2,9,2,7.616667,control
B0639 2 2,10,1,4.3333333,control
B0639 2 2,11,3,105.0833263,control
B0639 2 2,12,1,3.06666667,control
B0642 2 2,1,0,0,control
B0642 2 2,2,0,0,control
B0642 2 2,3,0,0,control
B0642 2 2,4,0,0,control
B0642 2 2,5,0,0,control
B0642 2 2,6,0,0,control
B0642 2 2,7,0,0,control
B0642 2 2,8,0,0,control
B0642 2 2,9,0,0,control
B0642 2 2,10,0,0,control
B0642 2 2,11,1,9.516667,control
B0642 2 2,12,0,0,control
B0642 2 2,13,0,0,control
B0642 2 2,14,1,3.38333367,control
B0642 2 2,15,0,0,control
B0642 2 2,16,0,0,control
B0642 2 2,17,1,2.266667,control
B0642 2 2,18,0,0,control
B0642 2 2,19,0,0,control
B0642 2 2,20,0,0,control
B0642 2 2,21,1,2.816667,control
B0642 2 2,22,0,0,control
B0642 2 2,23,1,68.76667,control
B0642 2 2,24,1,1.866667,control
B0642 2 2,25,0,0.2833333,control
B0642 2 2,26,0,0,control
B0642 2 2,27,1,1.85000033,control
B0642 2 2,28,1,1.983333,control
B0642 2 2,29,1,2.85,control
B0642 2 2,30,2,23.466663,control
B0643 2 1,1,0,0,control
B0643 2 1,2,0,0,control
B0643 2 1,3,0,0,control
B0643 2 1,4,0,0,control
B0643 2 1,5,0,0,control
B0643 2 1,6,0,0,control
B0643 2 1,7,0,0,control
B0643 2 1,8,0,0,control
B0643 2 1,9,1,3.533333,control
B0643 2 1,10,0,0,control
B0643 2 1,11,0,0,control
B0643 2 1,12,0,0,control
B0643 2 1,13,0,0,control
B0643 2 1,14,0,0.4,control
B0643 2 1,15,0,0,control
B0643 2 1,16,1,3.033333,control
B0643 2 1,17,1,2.28333333,control
B0643 2 1,18,2,58.066667,control
B0643 2 1,19,1,2.2333336,control
B0644 2 1,1,0,0,control
B0644 2 1,2,0,0,control
B0644 2 1,3,0,0,control
B0644 2 1,4,0,0,control
B0644 2 1,5,0,0,control
B0644 2 1,6,1,4.666667,control
B0644 2 1,7,0,0,control
B0644 2 1,8,0,0,control
B0644 2 1,9,1,3.133333,control
B0644 2 1,10,0,0,control
B0644 2 1,11,1,2.45,control
B0644 2 1,12,0,0,control
B0644 2 1,13,1,2.166667,control
B0644 2 1,14,0,0,control
B0644 2 1,15,3,8.65,control
B0644 2 1,16,2,89.08334,control
B0644 2 1,17,3,262.816633,control
B0644 2 1,18,4,360.1000367,control
B0644 2 1,19,2,105.38333,control
B0644 2 1,20,3,426.09997,control
B0644 2 2,1,0,0,control
B0644 2 2,2,0,0,control
B0644 2 2,3,0,0,control
B0644 2 2,4,0,0,control
B0644 2 2,5,0,0,control
B0644 2 2,6,0,0.4333333,control
B0644 2 2,7,0,0,control
B0644 2 2,8,0,0,control
B0644 2 2,9,0,0,control
B0644 2 2,10,0,0,control
B0644 2 2,11,1,4.65,control
B0644 2 2,12,1,3.7,control
B0644 2 2,13,1,2.6,control
B0644 2 2,14,2,8.916666,control
B0644 2 2,15,1,2.5499997,control
B0644 2 2,16,2,4.41666633,control
B0644 2 2,17,0,0,control
B0644 2 2,18,1,1.9499997,control
B0644 2 2,19,0,0.4166666,control
B0644 2 2,20,4,27.18334,control
B0645 2 1,1,0,0,control
B0645 2 1,2,0,0,control
B0645 2 1,3,0,0,control
B0645 2 1,4,0,0,control
B0645 2 1,5,0,0,control
B0645 2 1,6,0,0,control
B0645 2 1,7,1,12.88333,control
B0645 2 1,8,0,0,control
B0645 2 1,9,1,2.5000003,control
B0645 2 1,10,0,0,control
B0645 2 1,11,2,149.500033,control
B0645 2 1,12,1,77.35,control
B0645 2 1,13,0,0,control
B0645 2 1,14,0,0,control
B0645 2 1,15,2,185.7333667,control
B0645 2 1,16,2,332.6667,control
B0645 2 1,17,2,267.9,control
B0645 2 1,18,3,398.13333,control
B0645 2 1,19,2,94.58334,control
B0645 2 2,1,0,0,control
B0645 2 2,2,0,0,control
B0645 2 2,3,0,0,control
B0645 2 2,4,0,0.1,control
B0646 2 1,1,0,0,control
B0646 2 1,2,0,0,control
B0646 2 1,3,0,0.06666667,control
B0647 2 2,1,0,0,control
B0647 2 2,2,0,0,control
B0647 2 2,3,0,0,control
B0647 2 2,4,0,0,control
B0647 2 2,5,1,21.01667,control
B0647 2 2,6,0,0,control
B0647 2 2,7,0,0,control
B0647 2 2,8,0,0,control
B0647 2 2,9,0,0,control
B0647 2 2,10,0,0,control
B0647 2 2,11,0,0.1,control
B0647 2 2,12,0,0,control
B0647 2 2,13,1,5.1,control
B0647 2 2,14,0,0,control
B0647 2 2,15,0,0,control
B0647 2 2,16,0,0,control
B0647 2 2,17,1,1.883333,control
B0647 2 2,18,0,0,control
B0647 2 2,19,0,0,control
B0647 2 2,20,0,0,control
B0647 2 2,21,0,0,control
B0647 2 2,22,1,2.283333,control
B0647 2 2,23,0,0,control
B0647 2 2,24,1,1.883333,control
B0647 2 2,25,0,0,control
B0647 2 2,26,0,0,control
B0647 2 2,27,0,0,control
B0647 2 2,28,1,1.15,control
B0647 2 2,29,1,1.633333,control
B0647 2 2,30,1,1.533333,control
B0647 2 2,31,0,0,control
B0647 2 2,32,0,0,control
B0647 2 2,33,1,2.2,control
B0647 2 2,34,0,0,control
B0647 2 2,35,1,1.633333,control
B0650 2 1,1,0,0,control
B0650 2 1,2,0,0,control
B0650 2 1,3,0,0,control
B0650 2 1,4,0,0,control
B0650 2 1,5,0,0,control
B0650 2 1,6,1,8.85,control
B0650 2 1,7,0,0,control
B0650 2 1,8,0,0,control
B0650 2 1,9,0,0,control
B0650 2 1,10,1,3.883333,control
B0650 2 1,11,0,0,control
B0650 2 1,12,0,0,control
B0650 2 1,13,0,0,control
B0650 2 1,14,0,0,control
B0650 2 1,15,3,110.8666669,control
B0650 2 1,16,2,46.866663,control
B0650 2 1,17,3,166.2667,control
B0650 2 2,1,0,0,control
B0650 2 2,2,0,0,control
B0650 2 2,3,0,0,control
B0650 2 2,4,0,0,control
B0650 2 2,5,0,0,control
B0650 2 2,6,2,19.816667,control
B0701 2 1,1,0,0,pesticide
B0701 2 1,2,0,0,pesticide
B0701 2 1,3,0,0,pesticide
B0701 2 1,4,0,0,pesticide
B0701 2 1,5,0,0,pesticide
B0701 2 1,6,1,6.733333,pesticide
B0701 2 1,7,0,0,pesticide
B0701 2 1,8,0,0,pesticide
B0701 2 1,9,1,6.016667,pesticide
B0701 2 1,10,0,0,pesticide
B0701 2 1,11,0,0.1333333,pesticide
B0701 2 1,12,0,0,pesticide
B0701 2 1,13,0,0,pesticide
B0701 2 1,14,0,0,pesticide
B0701 2 1,15,1,2.383333,pesticide
B0701 2 1,16,0,0,pesticide
B0701 2 1,17,1,2.65,pesticide
B0701 2 1,18,2,129.7500337,pesticide
B0701 2 1,19,0,0,pesticide
B0701 2 1,20,1,46.58333,pesticide
B0701 2 2,1,0,0,pesticide
B0701 2 2,2,0,0,pesticide
B0701 2 2,3,0,0,pesticide
B0701 2 2,4,0,0,pesticide
B0701 2 2,5,0,0,pesticide
B0701 2 2,6,0,0,pesticide
B0701 2 2,7,0,0,pesticide
B0701 2 2,8,0,0,pesticide
B0701 2 2,9,0,0,pesticide
B0701 2 2,10,0,0,pesticide
B0701 2 2,11,1,4.2,pesticide
B0701 2 2,12,0,0,pesticide
B0701 2 2,13,1,2.66666667,pesticide
B0701 2 2,14,0,0,pesticide
B0701 2 2,15,0,0,pesticide
B0701 2 2,16,0,0,pesticide
B0701 2 2,17,0,0,pesticide
B0701 2 2,18,0,0,pesticide
B0701 2 2,19,0,0,pesticide
B0701 2 2,20,0,0,pesticide
B0701 2 2,21,0,0,pesticide
B0701 2 2,22,0,0,pesticide
B0701 2 2,23,0,0,pesticide
B0701 2 2,24,0,0,pesticide
B0701 2 2,25,0,0,pesticide
B0701 2 2,26,0,0,pesticide
B0701 2 2,27,0,0,pesticide
B0701 2 2,28,0,0,pesticide
B0701 2 2,29,0,0,pesticide
B0701 2 2,30,1,1.966667,pesticide
B0703 2 1,1,0,0,pesticide
B0703 2 1,2,0,0,pesticide
B0703 2 1,3,0,0,pesticide
B0703 2 1,4,0,0,pesticide
B0703 2 1,5,0,0,pesticide
B0703 2 1,6,0,0,pesticide
B0703 2 1,7,0,0,pesticide
B0703 2 1,8,0,0,pesticide
B0703 2 1,9,0,0,pesticide
B0703 2 1,10,0,0,pesticide
B0703 2 1,11,0,0,pesticide
B0703 2 1,12,0,0,pesticide
B0703 2 1,13,1,4.233333,pesticide
B0703 2 1,14,0,0,pesticide
B0703 2 1,15,2,2.983333,pesticide
B0703 2 1,16,3,129.5333,pesticide
B0703 2 1,17,3,219.36666,pesticide
B0703 2 1,18,2,205.9833,pesticide
B0703 2 1,19,1,92.2833333,pesticide
B0703 2 1,20,4,337.3167033,pesticide
B0703 2 2,1,0,0,pesticide
B0703 2 2,2,0,0,pesticide
B0703 2 2,3,0,0,pesticide
B0703 2 2,4,0,0,pesticide
B0703 2 2,5,0,0,pesticide
B0703 2 2,6,0,0,pesticide
B0703 2 2,7,0,0,pesticide
B0703 2 2,8,0,0,pesticide
B0703 2 2,9,0,0,pesticide
B0703 2 2,10,0,0,pesticide
B0703 2 2,11,0,0,pesticide
B0703 2 2,12,0,0,pesticide
B0703 2 2,13,1,6.2,pesticide
B0703 2 2,14,0,0,pesticide
B0703 2 2,15,0,0,pesticide
B0703 2 2,16,0,0,pesticide
B0703 2 2,17,0,0,pesticide
B0703 2 2,18,1,1.866667,pesticide
B0703 2 2,19,0,0,pesticide
B0703 2 2,20,0,0,pesticide
B0703 2 2,21,0,0,pesticide
B0703 2 2,22,0,0,pesticide
B0703 2 2,23,0,0,pesticide
B0703 2 2,24,0,0,pesticide
B0703 2 2,25,0,0,pesticide
B0703 2 2,26,0,0,pesticide
B0703 2 2,27,0,0.05,pesticide
B0703 2 2,28,0,0,pesticide
B0703 2 2,29,0,0,pesticide
B0703 2 2,30,0,0,pesticide
B0703 2 2,31,0,0,pesticide
B0703 2 2,32,0,0,pesticide
B0703 2 2,33,1,1.966667,pesticide
B0704 2 1,1,0,0,pesticide
B0704 2 1,2,0,0,pesticide
B0704 2 1,3,0,0,pesticide
B0704 2 1,4,0,0,pesticide
B0704 2 1,5,0,0,pesticide
B0704 2 1,6,1,3.433333,pesticide
B0704 2 1,7,0,0,pesticide
B0704 2 1,8,0,0,pesticide
B0704 2 1,9,0,0,pesticide
B0704 2 1,10,0,0,pesticide
B0704 2 1,11,0,1.4166666,pesticide
B0704 2 1,12,0,0,pesticide
B0704 2 1,13,0,0.01666667,pesticide
B0704 2 1,14,0,0,pesticide
B0704 2 1,15,2,2.65,pesticide
B0704 2 1,16,3,121.6499703,pesticide
B0704 2 1,17,11,251.95002,pesticide
B0704 2 1,18,8,197.94999,pesticide
B0704 2 1,19,1,24.9499966,pesticide
B0704 2 1,20,0,0.01666667,pesticide
B0705 2 1,1,0,0,pesticide
B0705 2 1,2,0,0,pesticide
B0705 2 1,3,0,0,pesticide
B0705 2 1,4,0,0,pesticide
B0705 2 1,5,0,0,pesticide
B0705 2 1,6,0,0,pesticide
B0705 2 1,7,0,0,pesticide
B0705 2 1,8,0,0,pesticide
B0705 2 1,9,0,0,pesticide
B0705 2 1,10,1,2.85,pesticide
B0705 2 1,11,0,0,pesticide
B0705 2 1,12,0,0,pesticide
B0705 2 1,13,0,0,pesticide
B0705 2 1,14,0,0,pesticide
B0705 2 1,15,1,3.4333333,pesticide
B0705 2 1,16,0,0,pesticide
B0705 2 1,17,0,0,pesticide
B0705 2 1,18,2,3.8,pesticide
B0705 2 1,19,0,0,pesticide
B0705 2 1,20,3,38.633337,pesticide
B0706 2 1,1,0,0,pesticide
B0706 2 1,2,0,0,pesticide
B0706 2 1,3,0,0,pesticide
B0706 2 1,4,0,0,pesticide
B0706 2 1,5,1,1.21666666,pesticide
B0706 2 2,1,0,0,pesticide
B0706 2 2,2,0,0,pesticide
B0706 2 2,3,0,0,pesticide
B0706 2 2,4,0,0,pesticide
B0706 2 2,5,1,5.3,pesticide
B0706 2 2,6,0,0,pesticide
B0706 2 2,7,1,5.616667,pesticide
B0706 2 2,8,1,3.15,pesticide
B0706 2 2,9,1,2.9500003,pesticide
B0706 2 2,10,1,3.183333,pesticide
B0706 2 2,11,3,57.63333,pesticide
B0706 2 2,12,3,120.7666733,pesticide
B0706 2 2,13,2,261.1832967,pesticide
B0707 2 2,1,0,0,pesticide
B0707 2 2,2,0,0,pesticide
B0707 2 2,3,0,0,pesticide
B0707 2 2,4,0,0,pesticide
B0707 2 2,5,0,0,pesticide
B0707 2 2,6,0,0,pesticide
B0707 2 2,7,0,0,pesticide
B0707 2 2,8,0,0,pesticide
B0707 2 2,9,0,0,pesticide
B0707 2 2,10,0,0,pesticide
B0707 2 2,11,1,18.28333,pesticide
B0707 2 2,12,0,0,pesticide
B0707 2 2,13,1,1.36666667,pesticide
B0707 2 2,14,0,0,pesticide
B0707 2 2,15,0,0.75,pesticide
B0707 2 2,16,0,0,pesticide
B0707 2 2,17,0,0,pesticide
B0707 2 2,18,1,3.183333,pesticide
B0707 2 2,19,1,4.583333,pesticide
B0707 2 2,20,0,0,pesticide
B0707 2 2,21,1,3.15,pesticide
B0707 2 2,22,0,0.45,pesticide
B0707 2 2,23,2,5.233333,pesticide
B0707 2 2,24,1,4.9833333,pesticide
B0707 2 2,25,0,0,pesticide
B0707 2 2,26,3,9.033333,pesticide
B0707 2 2,27,1,2.733333,pesticide
B0707 2 2,28,11,29.3833343,pesticide
B0707 2 2,29,17,74.01666182,pesticide
B0708 2 2,1,0,0,pesticide
B0708 2 2,2,0,0,pesticide
B0708 2 2,3,0,0,pesticide
B0708 2 2,4,0,0,pesticide
B0708 2 2,5,0,0,pesticide
B0708 2 2,6,0,0,pesticide
B0708 2 2,7,0,0,pesticide
B0708 2 2,8,0,0,pesticide
B0708 2 2,9,0,0,pesticide
B0708 2 2,10,0,0,pesticide
B0708 2 2,11,1,7.133333,pesticide
B0708 2 2,12,0,0,pesticide
B0708 2 2,13,1,4.116667,pesticide
B0708 2 2,14,0,0,pesticide
B0708 2 2,15,0,0,pesticide
B0708 2 2,16,0,0,pesticide
B0708 2 2,17,0,0,pesticide
B0708 2 2,18,0,0,pesticide
B0708 2 2,19,0,0,pesticide
B0708 2 2,20,0,0,pesticide
B0708 2 2,21,0,0,pesticide
B0708 2 2,22,0,0,pesticide
B0708 2 2,23,0,0,pesticide
B0708 2 2,24,1,3,pesticide
B0708 2 2,25,0,0,pesticide
B0708 2 2,26,0,0,pesticide
B0708 2 2,27,1,1.31666667,pesticide
B0709 2 2,1,0,0,pesticide
B0709 2 2,2,0,0,pesticide
B0709 2 2,3,0,0,pesticide
B0709 2 2,4,0,0,pesticide
B0709 2 2,5,0,0,pesticide
B0709 2 2,6,1,8.883333,pesticide
B0709 2 2,7,1,3.616667,pesticide
B0709 2 2,8,0,0,pesticide
B0709 2 2,9,1,15.23333,pesticide
B0709 2 2,10,0,0,pesticide
B0709 2 2,11,2,9.06666633,pesticide
B0710 2 2,1,0,0,pesticide
B0710 2 2,2,0,0,pesticide
B0710 2 2,3,0,0.1,pesticide
B0710 2 2,4,0,0,pesticide
B0710 2 2,5,0,0,pesticide
B0710 2 2,6,0,0,pesticide
B0710 2 2,7,0,0,pesticide
B0710 2 2,8,0,0,pesticide
B0710 2 2,9,0,0,pesticide
B0710 2 2,10,0,0,pesticide
B0710 2 2,11,1,5.183333,pesticide
B0710 2 2,12,0,0,pesticide
B0710 2 2,13,0,0,pesticide
B0710 2 2,14,0,0,pesticide
B0710 2 2,15,0,0,pesticide
B0710 2 2,16,0,0,pesticide
B0710 2 2,17,0,0,pesticide
B0710 2 2,18,1,2.2,pesticide
B0710 2 2,19,0,0,pesticide
B0710 2 2,20,0,0,pesticide
B0710 2 2,21,0,0,pesticide
B0710 2 2,22,0,0,pesticide
B0710 2 2,23,0,0,pesticide
B0710 2 2,24,1,2.05,pesticide
B0710 2 2,25,0,0,pesticide
B0710 2 2,26,0,0,pesticide
B0710 2 2,27,0,0.35,pesticide
B0710 2 2,28,0,0,pesticide
B0710 2 2,29,0,0,pesticide
B0710 2 2,30,1,1.95,pesticide
B0711 2 2,1,0,0,pesticide
B0711 2 2,2,0,0,pesticide
B0711 2 2,3,0,0,pesticide
B0711 2 2,4,2,7.683333,pesticide
B0711 2 2,5,0,0.4666667,pesticide
B0711 2 2,6,0,0.1833333,pesticide
B0711 2 2,7,1,3.333333,pesticide
B0711 2 2,8,0,0,pesticide
B0711 2 2,9,0,0,pesticide
B0711 2 2,10,0,0,pesticide
B0711 2 2,11,3,13.7666657,pesticide
B0711 2 2,12,0,0,pesticide
B0711 2 2,13,1,3.7666667,pesticide
B0711 2 2,14,1,2.033333,pesticide
B0711 2 2,15,1,1.666667,pesticide
B0711 2 2,16,1,1.933333,pesticide
B0711 2 2,17,0,0,pesticide
B0711 2 2,18,1,1.75,pesticide
B0711 2 2,19,1,2.8,pesticide
B0711 2 2,20,1,1.483333,pesticide
B0711 2 2,21,3,9.5166666,pesticide
B0711 2 2,22,3,189.3500333,pesticide
B0712 2 1,1,0,0,pesticide
B0712 2 1,2,0,0,pesticide
B0712 2 1,3,0,0,pesticide
B0712 2 1,4,0,0,pesticide
B0712 2 1,5,0,0,pesticide
B0712 2 1,6,0,0,pesticide
B0712 2 1,7,2,70.73333,pesticide
B0712 2 1,8,2,117.4333,pesticide
B0712 2 1,9,1,4.05,pesticide
B0714 2 2,1,0,0,pesticide
B0714 2 2,2,0,0,pesticide
B0714 2 2,3,0,0,pesticide
B0714 2 2,4,0,0,pesticide
B0714 2 2,5,0,0,pesticide
B0714 2 2,6,0,0,pesticide
B0714 2 2,7,0,0,pesticide
B0714 2 2,8,0,0,pesticide
B0714 2 2,9,1,5.333333,pesticide
B0714 2 2,10,0,0,pesticide
B0714 2 2,11,1,2.6833337,pesticide
B0714 2 2,12,0,0,pesticide
B0714 2 2,13,1,2.7,pesticide
B0714 2 2,14,0,0,pesticide
B0714 2 2,15,0,0,pesticide
B0714 2 2,16,1,2.266667,pesticide
B0714 2 2,17,0,0,pesticide
B0714 2 2,18,1,1.66666633,pesticide
B0714 2 2,19,0,0,pesticide
B0714 2 2,20,0,0,pesticide
B0714 2 2,21,0,0,pesticide
B0714 2 2,22,0,0,pesticide
B0714 2 2,23,1,2.133333,pesticide
B0714 2 2,24,0,0,pesticide
B0714 2 2,25,0,0,pesticide
B0714 2 2,26,0,0,pesticide
B0714 2 2,27,1,1.3,pesticide
B0714 2 2,28,0,0,pesticide
B0714 2 2,29,0,0,pesticide
B0714 2 2,30,1,1.683333,pesticide
B0715 2 2,1,0,0,pesticide
B0715 2 2,2,0,0,pesticide
B0715 2 2,3,0,0,pesticide
B0715 2 2,4,0,0,pesticide
B0715 2 2,5,0,0.5333333,pesticide
B0715 2 2,6,0,0,pesticide
B0715 2 2,7,0,0,pesticide
B0715 2 2,8,0,0.35,pesticide
B0715 2 2,9,0,0,pesticide
B0715 2 2,10,0,0,pesticide
B0715 2 2,11,1,2.1333333,pesticide
B0715 2 2,12,1,2.533333,pesticide
B0715 2 2,13,1,1.733333,pesticide
B0715 2 2,14,0,0,pesticide
B0715 2 2,15,1,1.466667,pesticide
B0715 2 2,16,1,1.633333,pesticide
B0715 2 2,17,0,0,pesticide
B0715 2 2,18,0,0.3833333,pesticide
B0715 2 2,19,2,2.78333367,pesticide
B0715 2 2,20,1,3.266667,pesticide
B0715 2 2,21,1,2.4833334,pesticide
B0715 2 2,22,3,17.866664,pesticide
B0715 2 2,23,1,2.7000003,pesticide
B0715 2 2,24,0,0,pesticide
B0715 2 2,25,1,4.5000002,pesticide
B0715 2 2,26,1,1.483333,pesticide
B0715 2 2,27,1,1.65,pesticide
B0715 2 2,28,12,38.3166656,pesticide
B0715 2 2,29,15,93.4666604,pesticide
B0715 2 2,30,32,291.7333372,pesticide
B0715 2 2,31,4,19.383333,pesticide
B0715 2 2,32,11,133.5833337,pesticide
B0715 2 2,33,17,208.183337,pesticide
B0715 2 2,34,20,169.0166675,pesticide
B0715 2 2,35,3,47.28332667,pesticide
B0717 2 2,1,0,0,pesticide
B0717 2 2,2,0,0,pesticide
B0717 2 2,3,0,0,pesticide
B0717 2 2,4,0,0,pesticide
B0717 2 2,5,0,0,pesticide
B0717 2 2,6,0,0,pesticide
B0717 2 2,7,0,0,pesticide
B0717 2 2,8,0,0,pesticide
B0717 2 2,9,0,0,pesticide
B0717 2 2,10,0,0,pesticide
B0717 2 2,11,1,3.2666663,pesticide
B0717 2 2,12,0,0,pesticide
B0717 2 2,13,0,0,pesticide
B0717 2 2,14,0,0,pesticide
B0717 2 2,15,0,0,pesticide
B0717 2 2,16,0,0,pesticide
B0717 2 2,17,0,0,pesticide
B0717 2 2,18,0,0,pesticide
B0717 2 2,19,0,0,pesticide
B0717 2 2,20,0,0.1,pesticide
B0717 2 2,21,0,0,pesticide
B0717 2 2,22,0,0,pesticide
B0717 2 2,23,0,0,pesticide
B0717 2 2,24,0,0.15,pesticide
B0717 2 2,25,0,0,pesticide
B0717 2 2,26,0,0,pesticide
B0717 2 2,27,0,0,pesticide
B0717 2 2,28,0,0,pesticide
B0717 2 2,29,0,0,pesticide
B0717 2 2,30,1,1.516667,pesticide
B0718 2 2,1,0,0,pesticide
B0718 2 2,2,0,0,pesticide
B0718 2 2,3,0,0,pesticide
B0718 2 2,4,0,0,pesticide
B0718 2 2,5,0,0,pesticide
B0718 2 2,6,0,0,pesticide
B0718 2 2,7,0,0,pesticide
B0718 2 2,8,0,0,pesticide
B0718 2 2,9,0,0,pesticide
B0718 2 2,10,0,0,pesticide
B0718 2 2,11,1,4.633333,pesticide
B0718 2 2,12,1,6.75,pesticide
B0718 2 2,13,0,0,pesticide
B0718 2 2,14,0,0,pesticide
B0718 2 2,15,0,0,pesticide
B0718 2 2,16,1,1.883333,pesticide
B0718 2 2,17,0,0,pesticide
B0718 2 2,18,0,0,pesticide
B0718 2 2,19,0,0,pesticide
B0718 2 2,20,0,0,pesticide
B0718 2 2,21,2,2.966666,pesticide
B0718 2 2,22,2,6.033333,pesticide
B0718 2 2,23,6,19.20000137,pesticide
B0718 2 2,24,4,27.733334,pesticide
B0718 2 2,25,4,21.6666667,pesticide
B0718 2 2,26,1,25.7,pesticide
B0718 2 2,27,3,10.116666,pesticide
B0718 2 2,28,2,45.11667,pesticide
B0718 2 2,29,4,125.666673,pesticide
B0718 2 2,30,3,56.08334003,pesticide
B0718 2 2,31,1,8.866667,pesticide
B0718 2 2,32,0,0,pesticide
B0718 2 2,33,3,112.4666633,pesticide
B0718 2 2,34,4,210.15004,pesticide
B0718 2 2,35,4,170.58334,pesticide
B0719 2 1,1,1,17.96667,pesticide
B0719 2 2,1,0,0,pesticide
B0719 2 2,2,0,0,pesticide
B0719 2 2,3,0,0,pesticide
B0719 2 2,4,0,0,pesticide
B0719 2 2,5,0,0,pesticide
B0719 2 2,6,0,0,pesticide
B0719 2 2,7,0,0,pesticide
B0719 2 2,8,0,0,pesticide
B0719 2 2,9,0,0,pesticide
B0719 2 2,10,0,0,pesticide
B0719 2 2,11,2,11.3333333,pesticide
B0719 2 2,12,0,0.75,pesticide
B0719 2 2,13,2,5.6333333,pesticide
B0719 2 2,14,1,1.65,pesticide
B0719 2 2,15,1,4.05,pesticide
B0719 2 2,16,1,2.116667,pesticide
B0719 2 2,17,0,0,pesticide
B0719 2 2,18,1,35.38333333,pesticide
B0721 2 2,1,0,0,pesticide
B0721 2 2,2,0,0,pesticide
B0721 2 2,3,0,0,pesticide
B0721 2 2,4,0,0,pesticide
B0721 2 2,5,0,0,pesticide
B0721 2 2,6,0,0,pesticide
B0721 2 2,7,0,0,pesticide
B0721 2 2,8,0,0,pesticide
B0721 2 2,9,0,0,pesticide
B0721 2 2,10,0,0,pesticide
B0721 2 2,11,1,4.633333,pesticide
B0721 2 2,12,0,0,pesticide
B0721 2 2,13,0,0,pesticide
B0721 2 2,14,0,0,pesticide
B0721 2 2,15,0,0,pesticide
B0721 2 2,16,0,0,pesticide
B0721 2 2,17,1,3.116667,pesticide
B0721 2 2,18,0,0,pesticide
B0721 2 2,19,1,1.516667,pesticide
B0721 2 2,20,0,0,pesticide
B0721 2 2,21,0,0,pesticide
B0721 2 2,22,1,2.8,pesticide
B0721 2 2,23,1,5.1999997,pesticide
B0721 2 2,24,0,0,pesticide
B0721 2 2,25,1,1.516667,pesticide
B0721 2 2,26,0,0,pesticide
B0721 2 2,27,2,3.5,pesticide
B0721 2 2,28,1,1.3,pesticide
B0721 2 2,29,2,2.95,pesticide
B0721 2 2,30,1,1.666667,pesticide
B0721 2 2,31,0,0,pesticide
B0721 2 2,32,4,13.91666697,pesticide
B0721 2 2,33,8,385.150003,pesticide
B0721 2 2,34,3,172.38333,pesticide
B0722 2 1,1,0,0,pesticide
B0722 2 1,2,0,0,pesticide
B0722 2 1,3,0,0,pesticide
B0722 2 1,4,0,0,pesticide
B0722 2 1,5,0,0,pesticide
B0722 2 1,6,1,17.88333,pesticide
B0722 2 1,7,1,26.31667,pesticide
B0722 2 1,8,0,0,pesticide
B0722 2 1,9,0,0,pesticide
B0722 2 1,10,1,139.4333,pesticide
B0722 2 2,1,0,0,pesticide
B0722 2 2,2,0,0,pesticide
B0722 2 2,3,0,0,pesticide
B0722 2 2,4,0,0,pesticide
B0722 2 2,5,0,0,pesticide
B0722 2 2,6,0,0,pesticide
B0722 2 2,7,0,0,pesticide
B0722 2 2,8,0,0,pesticide
B0722 2 2,9,0,0,pesticide
B0722 2 2,10,0,0,pesticide
B0722 2 2,11,0,0,pesticide
B0722 2 2,12,0,0,pesticide
B0722 2 2,13,1,4.683333,pesticide
B0722 2 2,14,0,0,pesticide
B0722 2 2,15,0,0,pesticide
B0722 2 2,16,0,0,pesticide
B0722 2 2,17,0,0,pesticide
B0722 2 2,18,0,0,pesticide
B0722 2 2,19,0,0,pesticide
B0722 2 2,20,0,0,pesticide
B0722 2 2,21,0,0,pesticide
B0722 2 2,22,0,0,pesticide
B0722 2 2,23,0,0,pesticide
B0722 2 2,24,1,3.833333,pesticide
B0722 2 2,25,0,0,pesticide
B0722 2 2,26,0,0,pesticide
B0722 2 2,27,1,1.4,pesticide
B0722 2 2,28,0,0.08333333,pesticide
B0723 2 2,1,0,0,pesticide
B0723 2 2,2,0,0,pesticide
B0723 2 2,3,1,3.016667,pesticide
B0723 2 2,4,1,3.016667,pesticide
B0723 2 2,5,2,4.8833333,pesticide
B0723 2 2,6,1,6.533333,pesticide
B0724 2 2,1,0,0,pesticide
B0724 2 2,2,0,0,pesticide
B0724 2 2,3,0,0,pesticide
B0724 2 2,4,0,0,pesticide
B0724 2 2,5,1,3.4666667,pesticide
B0724 2 2,6,0,0,pesticide
B0724 2 2,7,0,0,pesticide
B0724 2 2,8,0,0,pesticide
B0724 2 2,9,0,0,pesticide
B0724 2 2,10,0,0,pesticide
B0724 2 2,11,1,4.3,pesticide
B0724 2 2,12,1,4.3000003,pesticide
B0724 2 2,13,1,2.1,pesticide
B0724 2 2,14,1,1.78333363,pesticide
B0724 2 2,15,1,1.683333,pesticide
B0724 2 2,16,0,0,pesticide
B0724 2 2,17,1,3.8499997,pesticide
B0724 2 2,18,0,0,pesticide
B0724 2 2,19,1,4.1166663,pesticide
